top4,level,gold_left,level_efficiency,top_trait
1,9,6,0.23076923076923078,TFT17_RhaastUniqueTrait
0,8,11,0.25806451612903225,TFT17_DarkStar
1,9,3,0.2727272727272727,TFT17_JhinUniqueTrait
1,10,2,0.24390243902439024,TFT17_ShenUniqueTrait
1,8,1,0.1951219512195122,TFT17_Primordian
0,8,25,0.2857142857142857,TFT17_ShieldTank
1,9,10,0.24324324324324326,TFT17_Stargazer_Medallion
0,7,37,0.22580645161290322,TFT17_Stargazer_Medallion
0,8,0,0.3076923076923077,TFT17_HPTank
0,8,7,0.2857142857142857,TFT17_TahmKenchUniqueTrait
0,6,9,0.2222222222222222,TFT17_Primordian
0,8,1,0.2962962962962963,TFT17_HPTank
1,9,7,0.24324324324324326,TFT17_Primordian
0,8,2,0.2962962962962963,TFT17_DarkStar
1,8,1,0.24242424242424243,TFT17_Fateweaver
1,9,2,0.24324324324324326,TFT17_MorganaUniqueTrait
1,9,5,0.2571428571428571,TFT17_JhinUniqueTrait
0,8,20,0.38095238095238093,TFT17_TahmKenchUniqueTrait
0,8,1,0.26666666666666666,TFT17_FioraUniqueTrait
1,8,28,0.24242424242424243,TFT17_RhaastUniqueTrait
1,8,0,0.21052631578947367,TFT17_Astronaut
1,9,1,0.23684210526315788,TFT17_BlitzcrankUniqueTrait
1,9,0,0.2727272727272727,TFT17_DarkStar
0,7,9,0.22580645161290322,TFT17_Primordian
0,8,3,0.3076923076923077,TFT17_Astronaut
1,8,9,0.23529411764705882,TFT17_Primordian
0,9,1,0.34615384615384615,TFT17_BlitzcrankUniqueTrait
1,8,1,0.24242424242424243,TFT17_Astronaut
0,9,3,0.3,TFT17_BlitzcrankUniqueTrait
1,10,1,0.2857142857142857,TFT17_FioraUniqueTrait
0,9,12,0.2727272727272727,TFT17_FioraUniqueTrait
1,10,1,0.2857142857142857,TFT17_BlitzcrankUniqueTrait
0,7,4,0.25925925925925924,TFT17_APTrait
1,10,2,0.2857142857142857,TFT17_Fateweaver
0,8,1,0.2962962962962963,TFT17_RhaastUniqueTrait
1,9,5,0.2571428571428571,TFT17_GravesTrait
0,8,21,0.25806451612903225,TFT17_Stargazer_Mountain
0,8,2,0.2857142857142857,TFT17_ADMIN
0,7,3,0.25925925925925924,TFT17_Primordian
1,8,38,0.24242424242424243,TFT17_Primordian
1,9,1,0.2647058823529412,TFT17_FioraUniqueTrait
0,6,2,0.21428571428571427,TFT17_AssassinTrait
1,9,6,0.2571428571428571,TFT17_DarkStar
0,8,0,0.26666666666666666,TFT17_ADMIN
1,9,22,0.2571428571428571,TFT17_Astronaut
1,9,4,0.2727272727272727,TFT17_FioraUniqueTrait
0,8,40,0.25806451612903225,TFT17_Primordian
1,8,23,0.23529411764705882,TFT17_RhaastUniqueTrait
0,7,0,0.22580645161290322,TFT17_DarkStar
1,9,8,0.3103448275862069,TFT17_BlitzcrankUniqueTrait
1,8,10,0.27586206896551724,TFT17_AssassinTrait
1,9,9,0.3103448275862069,TFT17_DarkStar
0,8,1,0.2857142857142857,TFT17_DRX
0,8,3,0.34782608695652173,TFT17_SonaUniqueTrait
0,8,0,0.3076923076923077,TFT17_TahmKenchUniqueTrait
0,8,23,0.2857142857142857,TFT17_FlexTrait
1,9,19,0.3103448275862069,TFT17_Stargazer_Wolf
0,7,0,0.22580645161290322,TFT17_SpaceGroove
1,10,0,0.29411764705882354,TFT17_FioraUniqueTrait
1,9,0,0.2647058823529412,TFT17_DRX
1,10,5,0.2857142857142857,TFT17_DarkStar
1,9,0,0.2571428571428571,TFT17_BlitzcrankUniqueTrait
0,8,1,0.3076923076923077,TFT17_TahmKenchUniqueTrait
0,8,0,0.2962962962962963,TFT17_Primordian
0,8,0,0.2857142857142857,TFT17_TahmKenchUniqueTrait
0,9,0,0.2903225806451613,TFT17_BlitzcrankUniqueTrait
0,7,32,0.25925925925925924,TFT17_BlitzcrankUniqueTrait
1,9,0,0.2647058823529412,TFT17_DarkStar
1,9,8,0.24324324324324326,TFT17_Primordian
1,8,8,0.23529411764705882,TFT17_PsyOps
0,7,40,0.30434782608695654,TFT17_APTrait
1,9,50,0.24324324324324326,TFT17_Fateweaver
0,9,0,0.3,TFT17_FioraUniqueTrait
1,9,38,0.225,TFT17_Stargazer_Shield
1,9,1,0.225,TFT17_ADMIN
0,8,44,0.26666666666666666,TFT17_ADMIN
1,8,13,0.24242424242424243,TFT17_Astronaut
0,9,0,0.2727272727272727,TFT17_FioraUniqueTrait
1,9,1,0.2647058823529412,TFT17_RhaastUniqueTrait
0,8,15,0.3333333333333333,TFT17_RhaastUniqueTrait
0,8,5,0.2857142857142857,TFT17_SonaUniqueTrait
1,9,1,0.2571428571428571,TFT17_ShenUniqueTrait
0,9,3,0.3,TFT17_BlitzcrankUniqueTrait
1,9,0,0.2727272727272727,TFT17_BlitzcrankUniqueTrait
0,9,0,0.3,TFT17_VexUniqueTrait
1,10,0,0.2857142857142857,TFT17_FioraUniqueTrait
1,9,16,0.2571428571428571,TFT17_MeleeTrait
0,9,5,0.2727272727272727,TFT17_BlitzcrankUniqueTrait
0,9,0,0.3,TFT17_DarkStar
0,8,0,0.26666666666666666,TFT17_BlitzcrankUniqueTrait
1,9,23,0.23684210526315788,TFT17_RhaastUniqueTrait
1,10,2,0.2857142857142857,TFT17_RhaastUniqueTrait
0,9,0,0.42857142857142855,TFT17_BlitzcrankUniqueTrait
0,9,1,0.3,TFT17_FioraUniqueTrait
1,8,1,0.21052631578947367,TFT17_Fateweaver
1,8,0,0.24242424242424243,TFT17_Primordian
0,8,2,0.3076923076923077,TFT17_DarkStar
1,8,6,0.25806451612903225,unknown
0,9,0,0.32142857142857145,TFT17_DarkStar
0,9,1,0.34615384615384615,TFT17_BlitzcrankUniqueTrait
1,7,6,0.25,TFT17_APTrait
0,9,0,0.3333333333333333,TFT17_BlitzcrankUniqueTrait
1,10,2,0.29411764705882354,TFT17_MeleeTrait
0,7,0,0.30434782608695654,TFT17_APTrait
1,9,11,0.2647058823529412,TFT17_ADMIN
0,7,10,0.23333333333333334,TFT17_Primordian
1,10,4,0.25,TFT17_FioraUniqueTrait
0,8,1,0.26666666666666666,TFT17_Astronaut
0,7,2,0.25,TFT17_Stargazer_Medallion
0,8,2,0.34782608695652173,TFT17_DarkStar
1,9,0,0.225,TFT17_BlitzcrankUniqueTrait
1,9,1,0.2571428571428571,TFT17_TahmKenchUniqueTrait
1,9,1,0.2647058823529412,TFT17_BlitzcrankUniqueTrait
0,8,14,0.2962962962962963,TFT17_Stargazer_Medallion
1,10,3,0.30303030303030304,TFT17_MeleeTrait
1,9,2,0.2647058823529412,TFT17_ShieldTank
1,10,1,0.24390243902439024,TFT17_BlitzcrankUniqueTrait
0,9,0,0.2903225806451613,TFT17_DarkStar
0,8,0,0.2857142857142857,TFT17_Astronaut
1,10,3,0.24390243902439024,TFT17_BlitzcrankUniqueTrait
0,8,1,0.38095238095238093,TFT17_TahmKenchUniqueTrait
1,9,0,0.2647058823529412,TFT17_FioraUniqueTrait
1,8,11,0.24242424242424243,TFT17_RhaastUniqueTrait
0,8,25,0.2857142857142857,TFT17_Timebreaker
1,9,5,0.2571428571428571,TFT17_FioraUniqueTrait
0,9,0,0.32142857142857145,TFT17_DarkStar
0,8,0,0.26666666666666666,TFT17_Astronaut
0,7,0,0.23333333333333334,TFT17_Primordian
1,10,5,0.2857142857142857,TFT17_Astronaut
1,10,0,0.24390243902439024,TFT17_Astronaut
0,8,0,0.2962962962962963,TFT17_JhinUniqueTrait
1,9,3,0.23684210526315788,TFT17_Primordian
1,10,1,0.24390243902439024,TFT17_BlitzcrankUniqueTrait
0,8,1,0.3076923076923077,TFT17_FioraUniqueTrait
1,9,0,0.2903225806451613,TFT17_DarkStar
0,8,0,0.2857142857142857,TFT17_BlitzcrankUniqueTrait
0,9,2,0.2903225806451613,TFT17_DarkStar
1,9,2,0.2571428571428571,TFT17_Primordian
0,9,0,0.3333333333333333,TFT17_ShieldTank
1,9,21,0.2571428571428571,TFT17_Fateweaver
0,8,41,0.3076923076923077,TFT17_FioraUniqueTrait
1,10,7,0.30303030303030304,TFT17_RhaastUniqueTrait
0,9,4,0.32142857142857145,TFT17_BlitzcrankUniqueTrait
1,10,2,0.2857142857142857,TFT17_ShieldTank
0,9,0,0.3,TFT17_SpaceGroove
1,10,1,0.25,TFT17_BlitzcrankUniqueTrait
0,9,1,0.34615384615384615,TFT17_RhaastUniqueTrait
0,8,0,0.26666666666666666,TFT17_Astronaut
1,10,16,0.25,TFT17_FioraUniqueTrait
0,8,1,0.25806451612903225,TFT17_Primordian
1,9,1,0.2571428571428571,TFT17_Fateweaver
0,9,0,0.32142857142857145,TFT17_Astronaut
1,9,30,0.2903225806451613,TFT17_DarkStar
0,8,1,0.26666666666666666,TFT17_MorganaUniqueTrait
0,9,1,0.3,TFT17_Astronaut
1,8,0,0.25806451612903225,TFT17_SpaceGroove
1,7,45,0.21212121212121213,TFT17_Primordian
0,7,1,0.2692307692307692,TFT17_Timebreaker
1,9,1,0.23684210526315788,TFT17_ADMIN
0,9,1,0.32142857142857145,TFT17_DarkStar
1,10,0,0.2631578947368421,TFT17_DarkStar
0,9,1,0.2903225806451613,TFT17_FioraUniqueTrait
1,9,29,0.2647058823529412,TFT17_Primordian
1,9,13,0.21951219512195122,TFT17_Stargazer_Medallion
1,9,3,0.21951219512195122,TFT17_BlitzcrankUniqueTrait
0,7,45,0.25,TFT17_Stargazer_Medallion
1,8,38,0.24242424242424243,TFT17_SonaUniqueTrait
0,8,0,0.26666666666666666,TFT17_Primordian
0,8,0,0.2962962962962963,TFT17_ShenUniqueTrait
0,9,1,0.2903225806451613,TFT17_ShenUniqueTrait
1,9,1,0.24324324324324326,TFT17_PsyOps
0,8,2,0.2962962962962963,TFT17_DRX
1,9,0,0.24324324324324326,TFT17_ShieldTank
0,8,7,0.26666666666666666,TFT17_ShieldTank
0,8,1,0.3076923076923077,TFT17_Primordian
1,8,23,0.25806451612903225,TFT17_Timebreaker
1,9,0,0.24324324324324326,TFT17_BlitzcrankUniqueTrait
1,7,15,0.22580645161290322,TFT17_FlexTrait
0,8,15,0.4,TFT17_DarkStar
1,9,0,0.24324324324324326,TFT17_DarkStar
0,8,33,0.3076923076923077,TFT17_FioraUniqueTrait
1,10,41,0.2702702702702703,TFT17_FioraUniqueTrait
1,10,0,0.2702702702702703,TFT17_PsyOps
0,9,0,0.32142857142857145,TFT17_BlitzcrankUniqueTrait
0,7,7,0.25,TFT17_ShieldTank
0,9,1,0.32142857142857145,TFT17_JhinUniqueTrait
0,7,1,0.25,TFT17_RhaastUniqueTrait
0,9,10,0.2727272727272727,TFT17_MeleeTrait
1,9,3,0.2727272727272727,TFT17_ShieldTank
1,10,9,0.2857142857142857,TFT17_JhinUniqueTrait
1,8,0,0.23529411764705882,TFT17_BlitzcrankUniqueTrait
0,9,0,0.32142857142857145,TFT17_JhinUniqueTrait
1,8,47,0.22857142857142856,TFT17_Primordian
0,8,30,0.2857142857142857,TFT17_BlitzcrankUniqueTrait
1,9,4,0.2727272727272727,TFT17_DarkStar
0,9,1,0.3,TFT17_DarkStar
1,10,22,0.2702702702702703,TFT17_Mecha
1,10,2,0.2702702702702703,TFT17_HPTank
0,8,1,0.26666666666666666,TFT17_Astronaut
0,8,23,0.2962962962962963,TFT17_ShieldTank
1,7,27,0.22580645161290322,TFT17_APTrait
1,9,36,0.2647058823529412,TFT17_SonaUniqueTrait
1,10,9,0.2702702702702703,TFT17_BlitzcrankUniqueTrait
0,9,1,0.2727272727272727,TFT17_BlitzcrankUniqueTrait
1,9,0,0.24324324324324326,TFT17_Stargazer_Shield
1,9,5,0.2727272727272727,TFT17_Astronaut
0,7,5,0.2916666666666667,TFT17_ShieldTank
0,9,3,0.2903225806451613,TFT17_Primordian
0,8,1,0.2857142857142857,TFT17_ADMIN
1,8,18,0.25,TFT17_RhaastUniqueTrait
0,9,1,0.2903225806451613,TFT17_BlitzcrankUniqueTrait
1,9,6,0.225,TFT17_BlitzcrankUniqueTrait
0,8,1,0.2962962962962963,TFT17_DarkStar
0,8,0,0.2962962962962963,TFT17_SpaceGroove
1,8,1,0.2,TFT17_DarkStar
1,10,9,0.29411764705882354,TFT17_Primordian
0,8,1,0.26666666666666666,TFT17_TahmKenchUniqueTrait
0,8,5,0.2857142857142857,TFT17_Astronaut
0,9,1,0.3,TFT17_RhaastUniqueTrait
1,10,1,0.2702702702702703,TFT17_BlitzcrankUniqueTrait
1,10,1,0.2702702702702703,TFT17_SummonTrait
0,9,0,0.3333333333333333,TFT17_BlitzcrankUniqueTrait
1,9,17,0.2571428571428571,TFT17_Stargazer_Mountain
0,9,0,0.34615384615384615,TFT17_BlitzcrankUniqueTrait
1,7,7,0.22580645161290322,TFT17_Stargazer_Mountain
0,7,2,0.25925925925925924,TFT17_APTrait
0,8,30,0.3076923076923077,TFT17_FioraUniqueTrait
0,8,1,0.26666666666666666,TFT17_TahmKenchUniqueTrait
1,8,30,0.23529411764705882,TFT17_Astronaut
1,9,0,0.2903225806451613,TFT17_DarkStar
1,8,4,0.25806451612903225,TFT17_ADMIN
0,8,0,0.2857142857142857,TFT17_Astronaut
1,10,7,0.29411764705882354,TFT17_SummonTrait
0,7,7,0.25925925925925924,TFT17_ShieldTank
1,8,38,0.24242424242424243,TFT17_MeleeTrait
1,9,3,0.2571428571428571,TFT17_FioraUniqueTrait
0,8,0,0.2857142857142857,TFT17_FioraUniqueTrait
1,10,6,0.2857142857142857,TFT17_Astronaut
1,8,37,0.23529411764705882,TFT17_RhaastUniqueTrait
0,7,19,0.25,TFT17_RhaastUniqueTrait
0,8,1,0.25806451612903225,TFT17_Astronaut
0,9,0,0.32142857142857145,TFT17_BlitzcrankUniqueTrait
1,9,19,0.2571428571428571,TFT17_Primordian
1,7,35,0.2,TFT17_Stargazer_Shield
0,6,4,0.21428571428571427,TFT17_Stargazer_Shield
1,8,40,0.23529411764705882,TFT17_Stargazer_Shield
1,10,3,0.29411764705882354,TFT17_BlitzcrankUniqueTrait
0,8,22,0.26666666666666666,TFT17_BlitzcrankUniqueTrait
0,8,3,0.38095238095238093,TFT17_Mecha
0,8,10,0.3076923076923077,TFT17_ZedUniqueTrait
1,8,3,0.21621621621621623,TFT17_RhaastUniqueTrait
0,8,1,0.2857142857142857,TFT17_AssassinTrait
1,9,1,0.2571428571428571,TFT17_Primordian
0,8,3,0.25806451612903225,TFT17_FioraUniqueTrait
1,10,26,0.2702702702702703,TFT17_FioraUniqueTrait
0,9,0,0.3,TFT17_GravesTrait
1,8,6,0.24242424242424243,TFT17_BlitzcrankUniqueTrait
1,9,1,0.2571428571428571,TFT17_DarkStar
1,9,32,0.2571428571428571,TFT17_RangedTrait
1,8,1,0.25806451612903225,TFT17_Primordian
0,8,29,0.26666666666666666,TFT17_RhaastUniqueTrait
1,9,4,0.2647058823529412,TFT17_DarkStar
0,8,10,0.3076923076923077,TFT17_JhinUniqueTrait
0,8,7,0.3333333333333333,TFT17_DRX
0,7,0,0.23333333333333334,TFT17_ADMIN
1,9,11,0.2647058823529412,TFT17_BlitzcrankUniqueTrait
0,8,20,0.26666666666666666,TFT17_Primordian
1,8,44,0.24242424242424243,TFT17_Astronaut
0,9,9,0.3333333333333333,TFT17_HPTank
0,9,2,0.2727272727272727,TFT17_PsyOps
1,8,0,0.24242424242424243,TFT17_BlitzcrankUniqueTrait
1,8,10,0.23529411764705882,TFT17_RhaastUniqueTrait
0,8,16,0.2962962962962963,TFT17_Astronaut
1,9,0,0.2647058823529412,TFT17_Primordian
0,10,4,0.37037037037037035,TFT17_BlitzcrankUniqueTrait
0,8,25,0.2857142857142857,TFT17_Stargazer_Shield
1,10,7,0.2702702702702703,TFT17_FioraUniqueTrait
1,9,0,0.2647058823529412,TFT17_SonaUniqueTrait
1,10,2,0.2702702702702703,TFT17_DarkStar
0,8,0,0.2962962962962963,TFT17_FioraUniqueTrait
0,8,0,0.2962962962962963,TFT17_ShenUniqueTrait
1,8,2,0.22857142857142856,TFT17_RhaastUniqueTrait
0,9,3,0.3333333333333333,TFT17_BlitzcrankUniqueTrait
1,9,0,0.2647058823529412,TFT17_FioraUniqueTrait
0,9,0,0.2903225806451613,TFT17_BlitzcrankUniqueTrait
0,8,0,0.25806451612903225,TFT17_ADMIN
1,8,43,0.22857142857142856,TFT17_ShieldTank
1,9,1,0.2647058823529412,TFT17_RhaastUniqueTrait
0,8,1,0.25806451612903225,TFT17_Stargazer_Mountain
0,8,2,0.2857142857142857,TFT17_TahmKenchUniqueTrait
0,7,0,0.2692307692307692,TFT17_Timebreaker
1,9,12,0.2571428571428571,TFT17_DarkStar
0,8,1,0.34782608695652173,TFT17_ADMIN
1,8,42,0.24242424242424243,TFT17_Astronaut
1,8,12,0.23529411764705882,TFT17_RhaastUniqueTrait
0,8,2,0.26666666666666666,TFT17_ShieldTank
1,10,2,0.2857142857142857,TFT17_DarkStar
1,9,21,0.2727272727272727,TFT17_Astronaut
0,9,0,0.3333333333333333,TFT17_BlitzcrankUniqueTrait
1,9,2,0.2647058823529412,TFT17_DarkStar
1,9,0,0.2903225806451613,TFT17_FioraUniqueTrait
0,7,0,0.25925925925925924,TFT17_Primordian
1,10,2,0.29411764705882354,TFT17_BlitzcrankUniqueTrait
0,8,20,0.25806451612903225,TFT17_Astronaut
0,9,0,0.32142857142857145,TFT17_RhaastUniqueTrait
1,9,0,0.2647058823529412,TFT17_FioraUniqueTrait
0,8,3,0.26666666666666666,TFT17_FioraUniqueTrait
0,9,1,0.3,TFT17_BlitzcrankUniqueTrait
0,8,0,0.2857142857142857,TFT17_DarkStar
0,8,1,0.25806451612903225,TFT17_Astronaut
1,8,38,0.22857142857142856,TFT17_RhaastUniqueTrait
1,8,24,0.24242424242424243,TFT17_ShieldTank
1,9,0,0.2571428571428571,TFT17_FioraUniqueTrait
1,9,0,0.2647058823529412,TFT17_BlitzcrankUniqueTrait
0,6,3,0.2608695652173913,TFT17_AssassinTrait
0,9,4,0.2903225806451613,TFT17_SonaUniqueTrait
0,7,7,0.25925925925925924,TFT17_BlitzcrankUniqueTrait
1,8,33,0.22857142857142856,TFT17_Fateweaver
0,8,2,0.2962962962962963,TFT17_Primordian
1,9,6,0.2571428571428571,TFT17_MissFortuneUniqueTrait
1,9,0,0.2727272727272727,TFT17_DarkStar
0,8,2,0.3333333333333333,TFT17_FioraUniqueTrait
1,10,1,0.2631578947368421,TFT17_DarkStar
0,9,0,0.3,TFT17_Astronaut
0,9,0,0.32142857142857145,TFT17_ADMIN
1,10,1,0.2631578947368421,TFT17_ResistTank
1,8,0,0.24242424242424243,TFT17_AssassinTrait
1,9,12,0.2647058823529412,TFT17_PsyOps
0,8,9,0.34782608695652173,TFT17_RangedTrait
1,10,1,0.3225806451612903,TFT17_FioraUniqueTrait
1,10,7,0.29411764705882354,TFT17_JhinUniqueTrait
0,8,20,0.2857142857142857,TFT17_FioraUniqueTrait
0,8,7,0.2962962962962963,TFT17_RhaastUniqueTrait
0,8,0,0.2962962962962963,TFT17_Astronaut
1,9,3,0.2727272727272727,TFT17_DRX
1,9,27,0.2647058823529412,TFT17_BlitzcrankUniqueTrait
0,9,1,0.2903225806451613,TFT17_BlitzcrankUniqueTrait
0,7,1,0.30434782608695654,TFT17_Stargazer_Shield
0,9,1,0.34615384615384615,TFT17_FioraUniqueTrait
1,9,1,0.2647058823529412,TFT17_Astronaut
1,10,1,0.29411764705882354,TFT17_DarkStar
0,7,30,0.23333333333333334,TFT17_Primordian
1,8,0,0.25806451612903225,TFT17_RhaastUniqueTrait
1,9,0,0.2647058823529412,TFT17_FioraUniqueTrait
0,8,3,0.3333333333333333,TFT17_ShenUniqueTrait
1,9,1,0.2727272727272727,TFT17_Astronaut
0,8,2,0.2962962962962963,TFT17_FioraUniqueTrait
1,8,0,0.25806451612903225,TFT17_Stargazer_Medallion
1,9,0,0.2571428571428571,TFT17_Timebreaker
0,7,5,0.25,TFT17_Stargazer_Medallion
0,8,7,0.2857142857142857,TFT17_Stargazer_Medallion
1,9,1,0.2571428571428571,TFT17_Astronaut
0,8,1,0.26666666666666666,TFT17_Primordian
0,9,0,0.3333333333333333,TFT17_ASTrait
0,9,1,0.2903225806451613,TFT17_SummonTrait
1,10,2,0.2702702702702703,TFT17_AssassinTrait
0,8,0,0.3076923076923077,TFT17_JhinUniqueTrait
0,8,1,0.2962962962962963,TFT17_Primordian
1,9,1,0.2571428571428571,TFT17_Primordian
1,10,19,0.2702702702702703,TFT17_MeleeTrait
1,8,26,0.24242424242424243,TFT17_AssassinTrait
0,7,1,0.3333333333333333,TFT17_Stargazer_Medallion
1,7,40,0.2,TFT17_Stargazer_Medallion
0,9,10,0.32142857142857145,TFT17_BlitzcrankUniqueTrait
1,10,3,0.2857142857142857,TFT17_Timebreaker
1,9,1,0.2903225806451613,TFT17_GravesTrait
1,9,5,0.2647058823529412,TFT17_HPTank
0,8,0,0.3076923076923077,TFT17_Astronaut
0,9,0,0.2903225806451613,TFT17_FioraUniqueTrait
0,7,51,0.2692307692307692,TFT17_ShieldTank
1,9,34,0.2647058823529412,TFT17_FioraUniqueTrait
1,8,1,0.23529411764705882,TFT17_Stargazer_Medallion
1,10,0,0.2857142857142857,TFT17_BlitzcrankUniqueTrait
0,8,2,0.3076923076923077,TFT17_Astronaut
0,8,1,0.26666666666666666,TFT17_Astronaut
1,10,17,0.2857142857142857,TFT17_BlitzcrankUniqueTrait
0,9,0,0.2903225806451613,TFT17_Fateweaver
1,9,2,0.2647058823529412,TFT17_DarkStar
1,9,14,0.2647058823529412,TFT17_Stargazer_Medallion
0,8,1,0.38095238095238093,TFT17_RhaastUniqueTrait
0,8,1,0.26666666666666666,TFT17_Astronaut
1,9,38,0.2727272727272727,TFT17_Astronaut
0,9,0,0.32142857142857145,TFT17_BlitzcrankUniqueTrait
0,8,50,0.25806451612903225,TFT17_FioraUniqueTrait
1,8,0,0.25806451612903225,TFT17_RhaastUniqueTrait
1,8,1,0.25806451612903225,TFT17_RhaastUniqueTrait
1,9,1,0.2727272727272727,TFT17_ShieldTank
0,7,1,0.28,TFT17_Mecha
0,8,1,0.3076923076923077,TFT17_TahmKenchUniqueTrait
0,9,1,0.3,TFT17_BlitzcrankUniqueTrait
1,8,0,0.24242424242424243,TFT17_Primordian
1,8,12,0.24242424242424243,TFT17_Astronaut
0,8,40,0.2962962962962963,TFT17_TahmKenchUniqueTrait
0,8,1,0.26666666666666666,TFT17_ShenUniqueTrait
0,7,52,0.2692307692307692,TFT17_Primordian
1,9,1,0.2571428571428571,TFT17_BlitzcrankUniqueTrait
0,8,45,0.3333333333333333,TFT17_TahmKenchUniqueTrait
1,9,0,0.21951219512195122,TFT17_Stargazer_Mountain
1,9,1,0.24324324324324326,TFT17_BlitzcrankUniqueTrait
0,8,1,0.34782608695652173,TFT17_BlitzcrankUniqueTrait
1,10,5,0.24390243902439024,TFT17_BlitzcrankUniqueTrait
0,8,3,0.34782608695652173,TFT17_TahmKenchUniqueTrait
0,9,0,0.3,TFT17_DarkStar
0,8,0,0.2962962962962963,TFT17_TahmKenchUniqueTrait
1,10,2,0.2857142857142857,TFT17_BlitzcrankUniqueTrait
1,10,1,0.29411764705882354,TFT17_MorganaUniqueTrait
1,9,2,0.2903225806451613,TFT17_BlitzcrankUniqueTrait
0,8,44,0.2962962962962963,TFT17_Astronaut
1,9,0,0.2571428571428571,TFT17_ShieldTank
1,8,50,0.22857142857142856,TFT17_ADMIN
1,9,0,0.24324324324324326,TFT17_DarkStar
0,9,3,0.2903225806451613,TFT17_DRX
0,8,0,0.34782608695652173,TFT17_ShieldTank
1,10,11,0.2702702702702703,TFT17_HPTank
1,8,13,0.23529411764705882,TFT17_DRX
0,8,54,0.2962962962962963,TFT17_Stargazer_Shield
0,9,0,0.32142857142857145,TFT17_DarkStar
0,9,31,0.34615384615384615,TFT17_BlitzcrankUniqueTrait
0,9,0,0.32142857142857145,TFT17_JhinUniqueTrait
1,9,2,0.2647058823529412,TFT17_ShieldTank
1,9,1,0.2727272727272727,TFT17_RhaastUniqueTrait
0,8,1,0.26666666666666666,TFT17_Astronaut
0,9,0,0.32142857142857145,TFT17_JhinUniqueTrait
1,8,1,0.22857142857142856,TFT17_RhaastUniqueTrait
1,9,5,0.2571428571428571,TFT17_DarkStar
1,10,10,0.30303030303030304,TFT17_BlitzcrankUniqueTrait
1,10,0,0.30303030303030304,TFT17_BlitzcrankUniqueTrait
1,9,4,0.2903225806451613,TFT17_FioraUniqueTrait
0,8,0,0.25806451612903225,TFT17_RhaastUniqueTrait
0,8,37,0.3076923076923077,TFT17_JhinUniqueTrait
1,9,1,0.2727272727272727,TFT17_FioraUniqueTrait
0,8,0,0.2962962962962963,TFT17_Mecha
0,8,0,0.2857142857142857,TFT17_BlitzcrankUniqueTrait
1,9,2,0.23684210526315788,TFT17_Primordian
1,8,30,0.23529411764705882,TFT17_Fateweaver
0,7,0,0.25,TFT17_Stargazer_Medallion
1,9,0,0.24324324324324326,TFT17_ShenUniqueTrait
0,7,1,0.2692307692307692,TFT17_TahmKenchUniqueTrait
0,8,21,0.26666666666666666,TFT17_GravesTrait
0,8,1,0.38095238095238093,TFT17_Primordian
1,10,2,0.2631578947368421,TFT17_GravesTrait
0,7,0,0.21212121212121213,TFT17_Primordian
1,8,5,0.21052631578947367,TFT17_Stargazer_Shield
1,9,0,0.23684210526315788,TFT17_FioraUniqueTrait
1,9,0,0.23684210526315788,TFT17_BlitzcrankUniqueTrait
0,8,0,0.2962962962962963,TFT17_ShieldTank
1,9,1,0.2571428571428571,TFT17_FioraUniqueTrait
0,7,1,0.25925925925925924,TFT17_Primordian
0,8,0,0.2857142857142857,TFT17_JhinUniqueTrait
0,8,31,0.26666666666666666,TFT17_Stargazer_Shield
0,7,3,0.25,TFT17_Fateweaver
1,9,1,0.2647058823529412,TFT17_Primordian
1,9,8,0.2903225806451613,TFT17_AssassinTrait
0,8,1,0.2857142857142857,TFT17_TahmKenchUniqueTrait
1,9,0,0.2903225806451613,TFT17_DarkStar
0,8,1,0.26666666666666666,TFT17_ShieldTank
1,9,29,0.2647058823529412,TFT17_ADMIN
0,7,34,0.22580645161290322,TFT17_ShieldTank
0,7,30,0.2692307692307692,TFT17_ADMIN
1,8,0,0.24242424242424243,TFT17_Primordian
0,9,7,0.3,TFT17_Mecha
1,8,2,0.21621621621621623,TFT17_Astronaut
1,8,0,0.21621621621621623,TFT17_RhaastUniqueTrait
1,9,0,0.24324324324324326,TFT17_SonaUniqueTrait
0,8,1,0.3076923076923077,TFT17_Astronaut
0,8,11,0.2857142857142857,TFT17_Astronaut
1,8,27,0.24242424242424243,TFT17_DarkStar
1,9,10,0.2571428571428571,TFT17_BlitzcrankUniqueTrait
0,7,9,0.23333333333333334,TFT17_Primordian
1,9,7,0.2571428571428571,TFT17_RhaastUniqueTrait
0,8,3,0.24242424242424243,TFT17_ShieldTank
1,9,2,0.2647058823529412,TFT17_FioraUniqueTrait
0,8,4,0.2857142857142857,TFT17_ManaTrait
0,9,0,0.2647058823529412,TFT17_BlitzcrankUniqueTrait
0,9,2,0.32142857142857145,TFT17_BlitzcrankUniqueTrait
1,10,3,0.2857142857142857,TFT17_FioraUniqueTrait
0,8,1,0.2857142857142857,TFT17_Stargazer_Mountain
1,9,10,0.2647058823529412,TFT17_DarkStar
1,9,10,0.2647058823529412,TFT17_JhinUniqueTrait
1,10,3,0.2857142857142857,TFT17_BlitzcrankUniqueTrait
0,8,11,0.2962962962962963,TFT17_Astronaut
0,8,13,0.26666666666666666,TFT17_Astronaut
1,9,0,0.24324324324324326,TFT17_HPTank
1,9,2,0.2571428571428571,TFT17_Primordian
0,7,0,0.23333333333333334,TFT17_ShieldTank
